"Route ID","标题","国家组合","主策略","辅助策略","Planner Reason","Quality Score","Composition Score","Review Status","是否进入 Feed","数据来源","疑似问题"
"materialized-1k1t09z-47499","肯尼亚5天经典首访：肯尼亚自然腹地到肯尼亚区域风景带","KE","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1z1a0j-47500","吉尔吉斯斯坦5天铁路旅程：吉尔吉斯斯坦自然腹地到吉尔吉斯斯坦区域风景带","KG","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约55公里，跨度约55公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1ydezwo-47501","柬埔寨5天公路自驾：柬埔寨自然腹地到柬埔寨区域风景带","KH","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约62公里，跨度约62公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-o2rek7-47502","基里巴斯5天经典首访：基里巴斯自然腹地到基里巴斯区域风景带","KI","地缘/邻近国家路线","季节路线;主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-o5iog7-47503","科摩罗5天主题游：科摩罗自然腹地到科摩罗区域风景带","KM","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天让单一主题在3个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约62公里，跨度约62公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1eswi9j-47504","圣基茨和尼维斯5天经典首访：圣基茨和尼维斯自然腹地到圣基茨和尼维斯区域风景带","KN","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约62公里，跨度约62公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-14kvvm7-47505","朝鲜5天经典首访：朝鲜自然腹地到朝鲜区域风景带","KP","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约55公里，跨度约55公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-jke1sn-47506","韩国5天经典首访：韩国自然腹地到韩国区域风景带","KR","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约56公里，跨度约56公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-is8sz-47507","科威特5天铁路旅程：科威特自然腹地到科威特区域风景带","KW","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=铁路旅程，把铁路过程作为体验主线，价值来自沿线风景与站点的有机串联。 | Transport:相邻段最大约58公里，跨度约58公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-1c99l5s-47508","哈萨克斯坦5天公路自驾：哈萨克斯坦自然腹地到哈萨克斯坦区域风景带","KZ","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天为交通体验和沿线停留留出基本时间。 | Theme:旅行风格=公路自驾，把自驾公路作为体验主线，价值来自驾驶自由与多目的地差异。 | Transport:相邻段最大约52公里，跨度约52公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-14y7osf-47509","老挝5天经典首访：老挝自然腹地到老挝区域风景带","LA","地缘/邻近国家路线","季节路线;主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约61公里，跨度约61公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;planner-reason-repeated"
"materialized-1geef5r-47510","黎巴嫩5天主题游：黎巴嫩自然腹地到黎巴嫩区域风景带","LB","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天让单一主题在3个目的地递进展开，体验有层次。 | Theme:旅行风格=主题游，围绕单一主题在多目的地递进展开，价值来自主题深度而非目的地数量。 | Transport:相邻段最大约57公里，跨度约57公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-loaded-by-repository;not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-ctxjjj-47511","圣卢西亚5天经典首访：圣卢西亚自然腹地到圣卢西亚区域风景带","LC","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约62公里，跨度约62公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-w9z61r-47512","列支敦士登5天经典首访：列支敦士登自然腹地到列支敦士登区域风景带","LI","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约52公里，跨度约52公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
"materialized-v854rz-47513","斯里兰卡5天经典首访：斯里兰卡自然腹地到斯里兰卡区域风景带","LK","地缘/邻近国家路线","主题路线;假期长度路线;小众目的地路线;航班/交通组合路线;AI 灵感路线","Geographic:时长=4-6d，5天适合串联3个主要目的地，保持经典旅行的基本节奏。 | Theme:旅行风格=经典首访，在给定天数内保留3个目的地之间的顺路关系和清晰主题。 | Transport:相邻段最大约63公里，跨度约63公里，符合当前概念距离上限。","0.78","0.800","accepted","否","planner-designed","not-feed-eligible;country-combo-overused;title-template;summary-template;planner-reason-repeated"
